Date,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES
2019-03-21,0.402,2.443,1.114,0.0926855715652252,30.931442843477484,235.03144284347746,102.13144284347749
2019-03-22,0.347,2.449,1.079,0.0155754714761329,33.142452852386704,243.34245285238669,106.3424528523867
2019-03-25,0.35,2.516,1.111,0.032600052838323,31.739994716167697,248.3399947161677,107.8399947161677
2019-03-26,0.354,2.47,1.104,0.0280913337258392,32.59086662741608,244.19086662741609,107.59086662741608
2019-03-27,0.299,2.438,1.059,-0.0336564559057279,33.26564559057279,247.1656455905728,109.26564559057279
2019-03-28,0.313,2.477,1.107,-0.0232666246051294,33.62666246051294,250.02666246051294,113.02666246051294
2019-03-29,0.316,2.483,1.105,-0.0134294349958481,32.94294349958481,249.64294349958482,111.8429434995848
2019-04-01,0.372,2.516,1.143,0.0081585304100282,36.384146958997185,250.78414695899718,113.48414695899717
2019-04-02,0.355,2.53,1.12,0.0113446890750634,34.365531092493654,251.86553109249363,110.86553109249367
2019-04-03,0.39,2.545,1.145,0.055835304364467,33.4164695635533,248.91646956355328,108.91646956355329
2019-04-04,0.369,2.509,1.113,0.0442018633669638,32.47981366330362,246.47981366330362,106.87981366330361
2019-04-05,0.364,2.47,1.111,0.0499743692716569,31.40256307283431,242.00256307283433,106.1025630728343
2019-04-08,0.36,2.638,1.089,0.051849131345627,30.815086865437298,258.61508686543726,103.71508686543729
2019-04-09,0.346,2.577,1.083,0.0394865855229134,30.651341447708656,253.75134144770865,104.35134144770866
2019-04-10,0.317,2.556,1.045,0.0127112752718345,30.428872472816547,254.32887247281656,103.22887247281653
2019-04-11,0.332,2.513,1.004,0.0308424818041777,30.115751819582233,248.2157518195822,97.31575181958223
2019-04-12,0.396,2.544,1.051,0.090170766985913,30.582923301408705,245.3829233014087,96.0829233014087
2019-04-15,0.422,2.585,1.087,0.1150477302503643,30.695226974963568,246.99522697496357,97.19522697496356
2019-04-16,0.418,2.596,1.086,0.1072378389019834,31.076216109801656,248.87621610980167,97.87621610980166
2019-04-17,0.426,2.616,1.113,0.1274962291361352,29.85037708638648,248.8503770863865,98.55037708638648
2019-04-18,0.368,2.612,1.063,0.0725736382141772,29.54263617858228,253.9426361785823,99.04263617858227
2019-04-23,0.398,2.68,1.12,0.0845989246841316,31.340107531586842,259.54010753158684,103.54010753158684
2019-04-24,0.348,2.68,1.075,0.0390836468344439,30.89163531655561,264.0916353165556,103.5916353165556
2019-04-25,0.371,2.692,1.096,0.0391228593352925,33.187714066470754,265.28771406647076,105.68771406647075
2019-04-26,0.352,2.581,1.026,0.0304865472921314,32.151345270786855,255.05134527078687,99.55134527078687
2019-04-29,0.366,2.588,1.02,0.0561914214297303,30.980857857026965,253.18085785702698,96.38085785702697
2019-04-30,0.37,2.565,1.008,0.0761878544554783,29.38121455445217,248.88121455445216,93.18121455445217
2019-05-02,0.374,2.554,0.998,0.0593398053985803,31.46601946014197,249.46601946014195,93.86601946014197
2019-05-03,0.37,2.555,0.988,0.0651605071425143,30.48394928574857,248.9839492857486,92.28394928574856
2019-05-06,0.359,2.598,0.984,0.0617863578319615,29.72136421680385,253.62136421680384,92.22136421680385
2019-05-07,0.33,2.632,0.971,0.0193468238560781,31.06531761439219,261.2653176143922,95.16531761439218
2019-05-08,0.327,2.604,0.958,0.0019885055598809,32.501149444011915,260.2011494440119,95.6011494440119
2019-05-09,0.346,2.677,0.997,-0.0053698785817859,35.136987858178585,268.2369878581786,100.23698785817858
2019-05-10,0.346,2.685,0.978,0.0210306412591094,32.496935874089054,266.3969358740891,95.69693587408906
2019-05-13,0.333,2.719,0.996,-0.0012420114929847,33.42420114929847,272.02420114929845,99.72420114929848
2019-05-14,0.329,2.739,0.978,-0.0172238039155092,34.62238039155092,275.6223803915509,99.52238039155091
2019-05-15,0.306,2.747,0.962,-0.053947157757741,35.9947157757741,280.0947157757741,101.5947157757741
2019-05-16,0.292,2.685,0.907,-0.0280312101331166,32.003121013311656,271.3031210133117,93.50312101331167
2019-05-17,0.285,2.673,0.883,-0.0446204000615271,32.96204000615271,271.7620400061527,92.76204000615272
2019-05-20,0.313,2.705,0.889,-0.0279463745283292,34.09463745283292,273.29463745283294,91.69463745283292
2019-05-21,0.33,2.643,0.877,-0.0110129223581578,34.101292235815784,265.4012922358158,88.80129223581578
2019-05-22,0.306,2.634,0.87,-0.0156953901877687,32.169539018776874,264.96953901877686,88.56953901877687
2019-05-23,0.283,2.639,0.857,-0.050595377300898,33.3595377300898,268.9595377300898,90.7595377300898
2019-05-24,0.282,2.55,0.827,-0.0461320958908424,32.81320958908424,259.61320958908425,87.31320958908424
2019-05-27,0.263,2.658,0.81,-0.0727535517885158,33.57535517885158,273.07535517885157,88.27535517885158
2019-05-28,0.254,2.688,0.792,-0.0850865484653629,33.908654846536294,277.3086548465363,87.70865484653629
2019-05-29,0.227,2.645,0.733,-0.1100936805507961,33.709368055079615,275.5093680550796,84.3093680550796
2019-05-30,0.237,2.649,0.767,-0.0986345652019768,33.563456520197676,274.7634565201977,86.56345652019768
2019-05-31,0.211,2.663,0.716,-0.1317339566911721,34.273395669117214,279.4733956691172,84.7733956691172
2019-06-03,0.202,2.574,0.695,-0.1439480990346955,34.594809903469546,271.7948099034695,83.89480990346955
2019-06-04,0.186,2.525,0.668,-0.1462880655729286,33.228806557292856,267.1288065572929,81.42880655729286
2019-06-05,0.158,2.487,0.634,-0.1671417480833614,32.514174808336136,265.41417480833616,80.11417480833613
2019-06-06,0.117,2.491,0.611,-0.1668102519763499,28.38102519763499,265.781025197635,77.78102519763499
2019-06-07,0.085,2.361,0.551,-0.2058512388002991,29.08512388002991,256.68512388002995,75.68512388002992
2019-06-10,0.135,2.368,0.607,-0.1615216772769203,29.65216772769203,252.95216772769203,76.85216772769203
2019-06-11,0.119,2.382,0.578,-0.1732442800768798,29.22442800768798,255.524428007688,75.12442800768797
2019-06-12,0.117,2.369,0.576,-0.1754792559113274,29.24792559113274,254.44792559113276,75.14792559113273
2019-06-13,0.109,2.37,0.546,-0.184136216280125,29.3136216280125,255.41362162801252,73.0136216280125
2019-06-14,0.093,2.34,0.501,-0.192624006520115,28.562400652011497,253.26240065201148,69.3624006520115
2019-06-17,0.11,2.289,0.529,-0.1801843625105217,29.018436251052172,246.91843625105219,70.91843625105217
2019-06-18,0.011,2.105,0.392,-0.2541286667618458,26.512866676184583,235.9128666761846,64.61286667618458
2019-06-19,0.049,2.121,0.409,-0.2283185907642408,27.73185907642408,234.93185907642408,63.73185907642408
2019-06-20,0.011,2.151,0.39,-0.2589806351735197,26.998063517351973,240.99806351735197,64.89806351735197
2019-06-21,0.047,2.163,0.444,-0.220985780612763,26.798578061276302,238.39857806127628,66.4985780612763
2019-06-24,0.025,2.16,0.411,-0.236256178446395,26.1256178446395,239.62561784463952,64.72561784463949
2019-06-25,-0.006,2.157,0.38,-0.2668973850955889,26.08973850955889,242.3897385095589,64.6897385095589
2019-06-26,0.019,2.143,0.394,-0.2551530776744495,27.41530776744495,239.81530776744492,64.91530776744496
2019-06-27,0.0,2.133,0.398,-0.2476540647390281,24.76540647390281,238.0654064739028,64.56540647390281
2019-06-28,-0.006,2.09,0.395,-0.2588942841047439,25.28942841047439,234.88942841047438,65.3894284104744
2019-07-01,-0.049,2.001,0.336,-0.2822507044178106,23.325070441781058,228.32507044178107,61.82507044178106
2019-07-02,-0.058,1.857,0.295,-0.295684715854378,23.7684715854378,215.2684715854378,59.0684715854378
2019-07-03,-0.098,1.612,0.218,-0.3233026522007147,22.53026522007147,193.5302652200715,54.13026522007147
2019-07-04,-0.13,1.669,0.249,-0.3386541676528445,20.86541676528445,200.76541676528444,58.76541676528445
2019-07-05,-0.083,1.746,0.329,-0.2811771411426611,19.81771411426611,202.7177141142661,61.017714114266106
2019-07-08,-0.069,1.78,0.44,-0.3185665538172992,24.95665538172992,209.8566553817299,75.85665538172992
2019-07-09,-0.052,1.741,0.421,-0.2828982478013682,23.08982478013682,202.38982478013682,70.38982478013682
2019-07-10,-0.015,1.741,0.444,-0.2322518805097879,21.72518805097879,197.3251880509788,67.62518805097879
2019-07-11,0.02,1.715,0.481,-0.2050963058150006,22.50963058150006,192.00963058150006,68.60963058150006
2019-07-12,0.063,1.733,0.57,-0.1802300406916455,24.32300406916455,191.32300406916457,75.02300406916454
2019-07-15,0.013,1.64,0.513,-0.2239930439373068,23.69930439373068,186.39930439373066,73.69930439373069
2019-07-16,0.002,1.612,0.491,-0.2301979167969126,23.21979167969126,184.21979167969127,72.11979167969126
2019-07-17,-0.037,1.604,0.459,-0.2663176698717433,22.93176698717433,187.03176698717434,72.53176698717434
2019-07-18,-0.062,1.558,0.409,-0.2732295241437557,21.12295241437557,183.12295241437556,68.22295241437557
2019-07-19,-0.072,1.604,0.398,-0.2942121540578526,22.221215405785262,189.82121540578527,69.22121540578526
2019-07-22,-0.082,1.667,0.407,-0.308391021670733,22.6391021670733,197.5391021670733,71.5391021670733
2019-07-23,-0.089,1.603,0.406,-0.3188229363477268,22.98229363477268,192.1822936347727,72.48229363477267
2019-07-24,-0.114,1.497,0.351,-0.3556120516892473,24.16120516892473,185.26120516892476,70.66120516892474
2019-07-25,-0.111,1.524,0.372,-0.3128483573934599,20.184835739345992,183.684835739346,68.48483573934598
2019-07-26,-0.12,1.575,0.385,-0.3435090809685244,22.35090809685244,191.85090809685244,72.85090809685244
2019-07-29,-0.138,1.581,0.362,-0.3699780393391343,23.19780393391343,195.09780393391344,73.19780393391343
2019-07-30,-0.14,1.583,0.36,-0.3727334858910356,23.27334858910356,195.57334858910355,73.27334858910356
2019-07-31,-0.183,1.547,0.289,-0.3904594031654613,20.74594031654613,193.74594031654613,67.94594031654613
2019-08-01,-0.187,1.564,0.291,-0.418788529351183,23.1788529351183,198.27885293511832,70.9788529351183
2019-08-02,-0.234,1.541,0.256,-0.4522644373659639,21.82644373659639,199.3264437365964,70.82644373659639
2019-08-05,-0.235,1.564,0.257,-0.4904111160493314,25.541111604933143,205.44111160493316,74.74111160493314
2019-08-06,-0.264,1.509,0.241,-0.5044519797708062,24.045197977080623,201.3451979770806,74.54519797708062
2019-08-07,-0.313,1.433,0.169,-0.5782931035842056,26.52931035842056,201.12931035842055,74.72931035842056
2019-08-08,-0.279,1.538,0.243,-0.5273443492965746,24.834434929657455,206.53443492965744,77.03443492965746
2019-08-09,-0.266,1.826,0.273,-0.5389426225725074,27.294262257250736,236.49426225725074,81.19426225725074
2019-08-12,-0.284,1.736,0.238,-0.55705653084746,27.305653084746,229.305653084746,79.505653084746
2019-08-13,-0.312,1.62,0.213,-0.566503042976227,25.4503042976227,218.6503042976227,77.9503042976227
2019-08-14,-0.37,1.515,0.15,-0.6154969419987606,24.54969419987606,213.04969419987606,76.54969419987606
2019-08-15,-0.433,1.342,0.044,-0.6560361272580888,22.30361272580888,199.80361272580888,70.00361272580888
2019-08-16,-0.41,1.354,0.096,-0.6694386680997124,25.943866809971244,202.34386680997125,76.54386680997123
2019-08-19,-0.366,1.431,0.139,-0.6035549201196875,23.755492011968748,203.45549201196874,74.25549201196876
2019-08-20,-0.412,1.372,0.106,-0.6591605838044821,24.716058380448207,203.11605838044818,76.5160583804482
2019-08-21,-0.402,1.337,0.106,-0.6324653342967186,23.046533429671857,196.94653342967186,73.84653342967185
2019-08-22,-0.359,1.332,0.147,-0.6009931155429968,24.199311554299683,193.2993115542997,74.79931155429969
2019-08-23,-0.371,1.318,0.146,-0.6068446041662208,23.58446041662208,192.48446041662208,75.28446041662208
2019-08-26,-0.375,1.333,0.144,-0.6197477039190202,24.474770391902023,195.27477039190202,76.37477039190202
2019-08-27,-0.417,1.138,0.086,-0.6423986973704445,22.539869737044455,178.03986973704446,72.83986973704445
2019-08-28,-0.435,1.048,0.072,-0.6803128383431969,24.53128383431969,172.8312838343197,75.23128383431968
2019-08-29,-0.411,0.99,0.115,-0.6567194182117428,24.57194182117429,164.67194182117427,77.17194182117429
2019-08-30,-0.409,1.033,0.123,-0.6526805405710738,24.368054057107386,168.56805405710736,77.56805405710739
2019-09-02,-0.393,0.971,0.141,-0.6459338318807459,25.293383188074593,161.6933831880746,78.69338318807459
2019-09-03,-0.4,0.862,0.12,-0.6558821046502317,25.588210465023163,151.78821046502318,77.58821046502317
2019-09-04,-0.375,0.822,0.169,-0.6093422921739715,23.434229217397153,143.13422921739715,77.83422921739715
2019-09-05,-0.281,0.938,0.257,-0.5401369927529736,25.913699275297354,147.81369927529735,79.71369927529736
2019-09-06,-0.341,0.883,0.181,-0.587504400343394,24.6504400343394,147.0504400343394,76.85044003433941
2019-09-09,-0.279,0.955,0.228,-0.5297917094533093,25.07917094533093,148.47917094533094,75.77917094533093
2019-09-10,-0.245,1.026,0.267,-0.5259884867446023,28.098848674460232,155.19884867446024,79.29884867446023
2019-09-11,-0.26,0.976,0.274,-0.5217154825725316,26.171548257253164,149.77154825725316,79.57154825725317
2019-09-12,-0.242,0.844,0.229,-0.5264382987596723,28.443829875967232,137.04382987596722,75.54382987596723
2019-09-13,-0.175,0.87,0.313,-0.4428530465877127,26.78530465877127,131.28530465877125,75.58530465877126
2019-09-16,-0.201,0.853,0.272,-0.4300552577409258,22.905525774092578,128.3055257740926,70.20552577409258
2019-09-17,-0.18,0.929,0.302,-0.4355409695901002,25.55409695901002,136.45409695901003,73.75409695901001
2019-09-18,-0.223,0.868,0.239,-0.4555477016382112,23.254770163821117,132.35477016382112,69.45477016382111
2019-09-19,-0.21,0.888,0.267,-0.4564759425948046,24.647594259480464,134.44759425948044,72.34759425948046
2019-09-20,-0.22,0.921,0.246,-0.4734546186223682,25.345461862236817,139.44546186223684,71.94546186223683
2019-09-23,-0.289,0.834,0.163,-0.539055426277939,25.005542627793904,137.3055426277939,70.2055426277939
2019-09-24,-0.3,0.831,0.121,-0.5412999510699241,24.129995106992414,137.22999510699242,66.22999510699242
2019-09-25,-0.275,0.835,0.14,-0.5625564984968463,28.755649849684627,139.75564984968463,70.25564984968463
2019-09-26,-0.287,0.829,0.156,-0.5330093327805128,24.60093327805128,136.20093327805128,68.90093327805128
2019-09-27,-0.281,0.829,0.159,-0.540628427520967,25.962842752096694,136.9628427520967,69.9628427520967
2019-09-30,-0.273,0.828,0.149,-0.5210200593301089,24.802005933010886,134.90200593301088,67.00200593301089
2019-10-01,-0.263,0.856,0.164,-0.4911456205732021,22.81456205732021,134.7145620573202,65.51456205732022
2019-10-02,-0.25,0.896,0.179,-0.4890583508045334,23.905835080453343,138.50583508045332,66.80583508045335
2019-10-03,-0.286,0.828,0.147,-0.545025068308433,25.902506830843304,137.3025068308433,69.2025068308433
2019-10-04,-0.281,0.831,0.14,-0.5395014143504913,25.850141435049125,137.0501414350491,67.95014143504913
2019-10-07,-0.275,0.955,0.152,-0.5358568620820776,26.085686208207758,149.08568620820776,68.78568620820776
2019-10-08,-0.301,0.948,0.135,-0.5463180468511566,24.53180468511566,149.43180468511565,68.13180468511565
2019-10-09,-0.258,0.974,0.164,-0.5196653222910337,26.166532229103368,149.36653222910337,68.36653222910337
2019-10-10,-0.187,1.059,0.229,-0.4355530911837086,24.85530911837086,149.45530911837085,66.45530911837086
2019-10-11,-0.165,1.056,0.257,-0.404815146088354,23.9815146088354,146.0815146088354,66.1815146088354
2019-10-14,-0.181,1.02,0.223,-0.4109760015739629,22.997600157396292,143.0976001573963,63.3976001573963
2019-10-15,-0.162,1.035,0.233,-0.4199959140833309,25.79959140833309,145.4995914083331,65.29959140833309
2019-10-16,-0.136,1.028,0.255,-0.3406904201441074,20.46904201441074,136.86904201441075,59.56904201441073
2019-10-17,-0.148,0.995,0.236,-0.3533183535963942,20.53183535963942,134.83183535963943,58.931835359639415
2019-10-18,-0.077,1.03,0.261,-0.3320884254293594,25.508842542935938,136.20884254293594,59.308842542935935
2019-10-21,-0.04,1.089,0.302,-0.2977929654352937,25.779296543529373,138.67929654352938,59.97929654352937
2019-10-22,-0.062,1.03,0.272,-0.3260065424401097,26.40065424401097,135.60065424401097,59.80065424401098
2019-10-23,-0.092,1.042,0.258,-0.3528551036786362,26.08551036786362,139.48551036786364,61.08551036786363
2019-10-24,-0.105,1.01,0.254,-0.354018210845731,24.9018210845731,136.4018210845731,60.801821084573106
2019-10-25,-0.071,1.047,0.273,-0.3282783360588817,25.72783360588817,137.52783360588816,60.12783360588817
2019-10-28,-0.028,1.103,0.317,-0.2807901987884289,25.279019878842888,138.37901987884288,59.77901987884289
2019-10-29,-0.055,1.097,0.294,-0.3011600967122811,24.616009671228113,139.8160096712281,59.51600967122811
2019-10-30,-0.058,1.094,0.3,-0.3108008455914759,25.280084559147593,140.4800845591476,61.08008455914759
2019-10-31,-0.097,1.028,0.252,-0.3645588719895603,26.75588719895603,139.25588719895603,61.65588719895603
2019-11-01,-0.069,1.097,0.289,-0.3441161750711101,27.51161750711101,144.11161750711102,63.31161750711101
2019-11-04,-0.044,1.094,0.321,-0.3021454461068025,25.81454461068025,139.61454461068027,62.314544610680244
2019-11-05,-0.016,1.113,0.335,-0.2710676566086931,25.506765660869306,138.40676566086933,60.606765660869314
2019-11-06,-0.031,1.124,0.312,-0.2787346063823466,24.77346063823466,140.27346063823467,59.073460638234664
2019-11-07,0.049,1.25,0.389,-0.2201532546105151,26.91532546105151,147.0153254610515,60.915325461051516
2019-11-08,0.025,1.272,0.4,-0.2103714368814579,23.53714368814579,148.2371436881458,61.03714368814579
2019-11-11,0.052,1.342,0.436,-0.2123400482789588,26.43400482789588,155.43400482789588,64.83400482789588
2019-11-12,0.051,1.304,0.46,-0.1979308834242665,24.89308834242665,150.19308834242665,65.79308834242666
2019-11-13,0.014,1.333,0.466,-0.2515448649363168,26.55448649363168,158.45448649363166,71.75448649363167
2019-11-14,-0.022,1.433,0.465,-0.2868179394782228,26.48179394782228,171.9817939478223,75.18179394782229
2019-11-15,-0.02,1.33,0.459,-0.2871831969159881,26.718319691598808,161.71831969159882,74.61831969159881
2019-11-18,-0.027,1.294,0.426,-0.2900271193479522,26.30271193479522,158.40271193479524,71.60271193479521
2019-11-19,-0.027,1.331,0.443,-0.2841604354693521,25.716043546935207,161.5160435469352,72.71604354693521
2019-11-20,-0.042,1.301,0.433,-0.3109123343617468,26.891233436174684,161.19123343617468,74.39123343617469
2019-11-21,-0.014,1.282,0.465,-0.272655670494704,25.8655670494704,155.46556704947042,73.7655670494704
2019-11-22,-0.044,1.297,0.42,-0.2973916357957993,25.33916357957993,159.4391635795799,71.73916357957992
2019-11-25,-0.037,1.278,0.419,-0.3061156040067034,26.911560400670343,158.41156040067034,72.51156040067033
2019-11-26,-0.059,1.274,0.405,-0.3272787648525148,26.82787648525148,160.12787648525148,73.22787648525149
2019-11-27,-0.057,1.323,0.408,-0.3124069590627201,25.54069590627201,163.540695906272,72.040695906272
2019-11-28,-0.051,1.349,0.422,-0.3103829971593468,25.938299715934683,165.93829971593468,73.23829971593467
2019-11-29,-0.049,1.338,0.431,-0.2973038143639779,24.83038143639779,163.5303814363978,72.8303814363978
2019-12-02,0.028,1.446,0.497,-0.2256774051360315,25.36774051360315,167.16774051360315,72.26774051360316
2019-12-03,-0.044,1.385,0.427,-0.2736879642698002,22.96879642698002,165.86879642698003,70.06879642698001
2019-12-04,-0.005,1.381,0.458,-0.2799956118351088,27.499561183510878,166.09956118351087,73.79956118351087
2019-12-05,0.023,1.483,0.502,-0.22895993687438,25.195993687438,171.195993687438,73.095993687438
2019-12-06,0.031,1.447,0.503,-0.2352510049178291,26.62510049178291,168.2251004917829,73.82510049178292
2019-12-09,0.013,1.391,0.474,-0.2490349363125705,26.203493631257054,164.00349363125707,72.30349363125706
2019-12-10,0.017,1.348,0.475,-0.2320126396514843,24.90126396514843,158.00126396514844,70.70126396514843
2019-12-11,-0.007,1.321,0.432,-0.250099353815663,24.3099353815663,157.1099353815663,68.2099353815663
2019-12-12,0.042,1.342,0.462,-0.23276364955082,27.476364955082,157.476364955082,69.476364955082
2019-12-13,0.002,1.258,0.427,-0.209293288334734,21.1293288334734,146.7293288334734,63.629328833473394
2019-12-16,0.022,1.299,0.433,-0.2336635567080494,25.566355670804942,153.26635567080493,66.66635567080495
2019-12-17,0.009,1.275,0.406,-0.2264504818646728,23.54504818646728,150.14504818646728,63.24504818646728
2019-12-18,0.051,1.338,0.432,-0.1954644282915549,24.646442829155486,153.3464428291555,62.74644282915549
2019-12-19,0.066,1.396,0.469,-0.1588309274253023,22.483092742530232,155.48309274253023,62.78309274253022
2019-12-20,0.055,1.421,0.46,-0.1754136474164531,23.04136474164531,159.64136474164533,63.54136474164531
2019-12-23,0.058,1.439,0.447,-0.1836878146458915,24.168781464589152,162.26878146458915,63.06878146458915
2019-12-27,0.047,1.396,0.419,-0.1911062849224456,23.81062849224456,158.71062849224455,61.01062849224456
2019-12-30,0.12,1.422,0.476,-0.1416139923580766,26.161399235807657,156.36139923580765,61.76139923580766
2020-01-02,0.079,1.425,0.461,-0.1739952290506492,25.29952290506492,159.89952290506494,63.49952290506492
2020-01-03,0.02,1.345,0.395,-0.2229262874035447,24.29262874035447,156.79262874035447,61.79262874035447
2020-01-06,0.022,1.358,0.405,-0.2474256713180889,26.942567131808893,160.5425671318089,65.2425671318089
2020-01-07,0.021,1.389,0.415,-0.2321297946632867,25.312979466328674,162.11297946632868,64.71297946632866
2020-01-08,0.048,1.407,0.433,-0.2045804381697511,25.25804381697511,161.15804381697512,63.75804381697511
2020-01-09,0.065,1.38,0.455,-0.1704795188835031,23.547951888350312,155.0479518883503,62.54795188835032
2020-01-10,0.049,1.332,0.443,-0.1716351285092181,22.063512850921814,150.3635128509218,61.46351285092181
2020-01-13,0.091,1.385,0.484,-0.1406716470596256,23.16716470596256,152.56716470596257,62.46716470596256
2020-01-14,0.083,1.39,0.481,-0.1581516795862603,24.11516795862603,154.81516795862603,63.91516795862603
2020-01-15,0.049,1.39,0.45,-0.1844169430166284,23.34169430166284,157.44169430166284,63.44169430166284
2020-01-16,0.045,1.438,0.468,-0.1952813726951796,24.028137269517956,163.32813726951795,66.32813726951797
2020-01-17,0.042,1.386,0.468,-0.1876597776975583,22.96597776975583,157.36597776975583,65.56597776975583
2020-01-20,0.039,1.36,0.451,-0.1961084729175675,23.51084729175675,155.61084729175676,64.71084729175675
2020-01-21,0.009,1.366,0.424,-0.2024295210555888,21.142952105558884,156.8429521055589,62.64295210555888
2020-01-22,-0.007,1.352,0.415,-0.2413260651055151,23.43260651055151,159.33260651055153,65.63260651055151
2020-01-23,-0.061,1.255,0.362,-0.274775830234081,21.377583023408096,152.9775830234081,63.67758302340809
2020-01-24,-0.077,1.23,0.347,-0.2890709559875732,21.20709559875732,151.90709559875734,63.607095598757326
2020-01-27,-0.125,1.043,0.288,-0.3474035493063248,22.240354930632478,139.04035493063247,63.54035493063248
2020-01-28,-0.089,1.028,0.315,-0.3346603235730501,24.56603235730501,136.26603235730502,64.96603235730501
2020-01-29,-0.122,0.963,0.303,-0.3448154271763561,22.28154271763561,130.7815427176356,64.7815427176356
2020-01-30,-0.147,0.939,0.273,-0.3635179596217428,21.651795962174283,130.2517959621743,63.65179596217428
2020-01-31,-0.183,0.924,0.23,-0.3982077398358039,21.520773983580387,132.2207739835804,62.820773983580395
2020-02-03,-0.18,0.957,0.246,-0.402813896006994,22.281389600699402,135.9813896006994,64.8813896006994
2020-02-04,-0.144,0.948,0.276,-0.355814043587328,21.1814043587328,130.3814043587328,63.181404358732806
2020-02-05,-0.102,0.967,0.297,-0.3251897667994936,22.31897667994936,129.21897667994935,62.21897667994936
2020-02-06,-0.112,0.969,0.3,-0.3121010087922475,20.01010087922475,128.11010087922475,61.21010087922475
2020-02-07,-0.134,0.948,0.29,-0.3566917083887873,22.269170838878726,130.4691708388787,64.66917083887873
2020-02-10,-0.165,0.952,0.261,-0.3609515216190782,19.595152161907816,131.29515216190782,62.19515216190782
2020-02-11,-0.143,0.972,0.271,-0.3585664011272444,21.55664011272444,133.05664011272444,62.956640112724436
2020-02-12,-0.14,0.922,0.312,-0.3428180050697578,20.281800506975777,126.48180050697579,65.48180050697579
2020-02-13,-0.145,0.896,0.304,-0.348096359725043,20.3096359725043,124.40963597250429,65.2096359725043
2020-02-14,-0.156,0.924,0.298,-0.3705077224328503,21.45077224328503,129.45077224328503,66.85077224328502
2020-02-17,-0.16,0.906,0.292,-0.3642674431213324,20.42674431213324,127.02674431213326,65.62674431213324
2020-02-18,-0.168,0.929,0.289,-0.3628297946670535,19.48297946670535,129.18297946670535,65.18297946670535
2020-02-19,-0.183,0.942,0.273,-0.3712332951487851,18.823329514878512,131.3233295148785,64.42332951487852
2020-02-20,-0.213,0.913,0.232,-0.3924990118510174,17.949901185101737,130.54990118510176,62.449901185101744
2020-02-21,-0.205,0.907,0.228,-0.4108924274161136,20.58924274161136,131.78924274161136,63.88924274161136
2020-02-24,-0.233,0.968,0.214,-0.4397553021274061,20.675530212740608,140.77553021274062,65.37553021274061
2020-02-25,-0.246,0.982,0.217,-0.4545266652956194,20.85266652956194,143.65266652956194,67.15266652956194
2020-02-26,-0.229,0.994,0.249,-0.4496438968959015,22.06438968959015,144.36438968959015,69.86438968959014
2020-02-27,-0.26,1.074,0.307,-0.5029516978646975,24.29516978646975,157.69516978646976,80.99516978646975
2020-02-28,-0.287,1.127,0.299,-0.5719619376432523,28.496193764325234,169.89619376432523,87.09619376432522
2020-03-02,-0.299,1.154,0.291,-0.5880763725897622,28.90763725897622,174.2076372589762,87.90763725897621
2020-03-03,-0.326,0.985,0.186,-0.5560707424315745,23.00707424315745,154.10707424315743,74.20707424315745
2020-03-04,-0.322,1.017,0.178,-0.5861897239546017,26.418972395460166,160.31897239546015,76.41897239546016
2020-03-05,-0.351,1.068,0.218,-0.6207002835710718,26.97002835710718,168.87002835710717,83.87002835710717
2020-03-06,-0.354,1.079,0.218,-0.6907591114368969,33.675911143689696,176.9759111436897,90.87591114368969
2020-03-09,-0.377,1.408,0.275,-0.8152153483803315,43.82153483803315,222.32153483803313,109.02153483803315
2020-03-10,-0.291,1.386,0.354,-0.739890248508448,44.8890248508448,212.58902485084477,109.3890248508448
2020-03-11,-0.318,1.186,0.266,-0.7025231014419004,38.452310144190044,188.85231014419003,96.85231014419004
2020-03-12,-0.139,1.895,0.477,-0.6823884534583988,54.33884534583988,257.7388453458399,115.93884534583987
2020-03-13,0.02,1.805,0.633,-0.4964854710742976,51.648547107429756,230.14854710742975,112.94854710742976
2020-03-16,0.171,2.164,0.841,-0.3928589740459123,56.38589740459123,255.68589740459123,123.38589740459123
2020-03-17,0.246,2.391,1.051,-0.3574957916003418,60.34957916003418,274.8495791600342,140.84957916003418
2020-03-18,0.366,2.495,1.233,-0.1780639156936012,54.40639156936011,267.30639156936013,141.10639156936014
2020-03-19,0.251,1.819,0.907,-0.1069264996597154,35.79264996597154,192.59264996597153,101.39264996597154
2020-03-20,0.125,1.635,0.77,-0.2482208155816199,37.32208155816199,188.32208155816198,101.822081558162
2020-03-23,0.112,1.605,0.77,-0.291235780141823,40.323578014182296,189.6235780141823,106.1235780141823
2020-03-24,0.185,1.592,0.895,-0.2663578457315503,45.13578457315503,185.83578457315502,116.13578457315504
2020-03-25,0.221,1.576,0.881,-0.2383652373274745,45.936523732747446,181.43652373274745,111.93652373274745
2020-03-26,0.015,1.243,0.567,-0.2686452399296861,28.36452399296861,151.1645239929686,83.5645239929686
2020-03-27,-0.051,1.334,0.538,-0.3952602898250528,34.42602898250528,172.92602898250527,93.32602898250528
2020-03-30,-0.064,1.486,0.596,-0.4505475844329756,38.65475844329756,193.65475844329757,104.65475844329757
2020-03-31,0.001,1.534,0.682,-0.4142217275658404,41.52217275658404,194.82217275658405,109.62217275658404
