Date,SX5E,VSTOXX,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES,Refi,ret_sx5e,delta_vstoxx,delta_refi,delta_spread_FR,delta_spread_IT,delta_spread_ES
2019-01-25,3163.239990234375,14.78,0.6,2.649,1.242,0.2245224257989444,37.54775742010556,242.44775742010555,101.74775742010556,0.0,0.011743401598662159,-0.7800000000000011,0.0,0.6430171235218367,-3.056982876478145,-1.056982876478159
2019-01-28,3137.27001953125,16.16,0.608,2.668,1.23,0.2289868402934871,37.90131597065129,243.9013159706513,100.10131597065129,0.0,-0.008243814465920539,1.3800000000000008,0.0,0.3535585505457277,1.4535585505457504,-1.6464414494542723
2019-01-29,3153.419921875,16.05,0.61,2.634,1.242,0.2268015997158632,38.31984002841368,240.71984002841367,101.51984002841368,0.0,0.005134552163591746,-0.10999999999999943,0.0,0.4185240577623901,-3.1814759422376255,1.4185240577623972
2019-01-30,3161.739990234375,16.02,0.595,2.6,1.266,0.2152586627451107,37.974133725488926,238.4741337254889,105.07413372548892,0.0,0.002634952491782735,-0.030000000000001137,0.0,-0.3457063029247536,-2.2457063029247593,3.554293697075238
2019-01-31,3159.429931640625,15.11,0.558,2.592,1.201,0.1876074798881903,37.03925201118098,240.43925201118097,101.33925201118096,0.0,-0.0007308959338661556,-0.9100000000000001,0.0,-0.9348817143079486,1.965118285692057,-3.73488171430796
2019-02-01,3171.1201171875,13.99,0.572,2.734,1.227,0.1876056777856991,38.43943222143009,254.63943222143007,103.9394322214301,0.0,0.003693264801556981,-1.1199999999999992,0.0,1.4001802102491112,14.200180210249101,2.6001802102491354
2019-02-04,3165.199951171875,14.21,0.584,2.753,1.256,0.2057848207517945,37.82151792482055,254.72151792482055,105.02151792482056,0.0,-0.0018686454201941745,0.22000000000000064,0.0,-0.6179142966095412,0.08208570339047583,1.0820857033904616
2019-02-05,3215.0400390625,13.58,0.579,2.795,1.26,0.2156275055677969,36.33724944322031,257.9372494432203,104.43724944322032,0.0,0.015623582115390725,-0.6300000000000008,0.0,-1.484268481600239,3.215731518399764,-0.5842684816002333
2019-02-06,3212.75,13.62,0.578,2.837,1.262,0.1950841126159166,38.291588738408336,264.1915887384084,106.69158873840834,0.0,-0.0007125432366254678,0.03999999999999915,0.0,1.9543392951880278,6.254339295188117,2.254339295188018
2019-02-07,3150.760009765625,16.17,0.554,2.948,1.245,0.1473309502632198,40.66690497367802,280.066904973678,109.76690497367802,0.0,-0.019483571527738813,2.5500000000000025,0.0,2.375316235269686,15.875316235269565,3.075316235269682
